DEPTH	Depth (m)	Depth bsf	Caliper	Bulk Density Correction	Sonic	Gamma Ray	IL-Deep Resistivity	Latero-Log Deep	Latero-Log Shallow	MSFL Resistivity	Neutron Porosity	Photo Electric Factor	Bulk Density	Spherical Focusing Log	Spontaneous Potential
12082	3682.5936	3558.5936	8.94	0.1322	78.067	131.7253	-999.25	7.4214	5.2772	6.8119	19.8858	1.5668	2.7198	-999.25	40.1609
12082.5	3682.746	3558.746	8.8573	0.1252	77.866	130.3657	-999.25	6.7985	5.0994	6.5817	18.971	1.5037	2.6827	-999.25	39.5871
12083	3682.8984	3558.8984	8.7799	0.0774	76.5529	127.8486	-999.25	6.385	5.2752	6.6477	18.3963	1.4498	2.6488	-999.25	40.96
12083.5	3683.0508	3559.0508	8.7249	0.0345	74.6128	127.1603	-999.25	6.3625	5.7177	6.3043	18.0863	1.4077	2.6332	-999.25	42.3488
12084	3683.2032	3559.2032	8.6751	0.0117	73.0229	126.9348	-999.25	6.7498	5.709	2.6531	17.9419	1.3708	2.6446	-999.25	43.187
12084.5	3683.3556	3559.3556	8.6402	0.0057	72.0822	126.6796	-999.25	7.2569	5.9012	3.767	17.7461	1.3506	2.6506	-999.25	42.3867
12085	3683.508	3559.508	8.6133	0.0057	71.6187	125.951	-999.25	7.6781	6.4426	8.2225	17.2897	1.3355	2.6462	-999.25	40.079
12085.5	3683.6604	3559.6604	8.5984	0.001	71.4996	124.0078	-999.25	7.9588	6.9986	9.1832	16.8792	1.3286	2.6398	-999.25	37.5068
12086	3683.8128	3559.8128	8.583	-0.0055	71.5154	121.4741	-999.25	8.1349	7.3941	10.3925	16.7028	1.328	2.6378	-999.25	36.2206
12086.5	3683.9652	3559.9652	8.5664	-0.01	71.4891	119.7135	-999.25	8.2343	7.5758	10.0262	16.8843	1.332	2.6468	-999.25	37.1829
12087	3684.1176	3560.1176	8.5537	-0.0082	71.438	116.0829	-999.25	8.3802	7.6551	9.1609	17.3721	1.3534	2.658	-999.25	39.0359
12087.5	3684.27	3560.27	8.5474	-0.0013	71.6754	110.9145	-999.25	8.5601	7.7427	9.1512	17.7187	1.3891	2.665	-999.25	40.6993
12088	3684.4224	3560.4224	8.5432	0.0054	72.1606	108.332	-999.25	8.82	8.0164	10.0981	17.6462	1.4317	2.6664	-999.25	41.0245
12088.5	3684.5748	3560.5748	8.5428	0.0086	72.528	107.3447	-999.25	9.2586	8.3928	11.2476	17.4624	1.4667	2.659	-999.25	39.9265
12089	3684.7272	3560.7272	8.5411	0.0053	73.0482	107.8707	-999.25	9.6671	8.7363	11.3712	17.4343	1.4668	2.6464	-999.25	38.9384
12089.5	3684.8796	3560.8796	8.5383	-0.0003	73.6302	111.6411	-999.25	9.857	8.985	11.1182	17.6702	1.4863	2.6345	-999.25	38.3699
12090	3685.032	3561.032	8.5352	-0.0053	73.7213	118.1296	-999.25	9.7161	9.0761	11.4646	18.1573	1.5344	2.6282	-999.25	38.7034
12090.5	3685.1844	3561.1844	8.5313	-0.0098	73.2509	122.9036	-999.25	9.4279	8.9884	11.5829	18.5492	1.572	2.6247	-999.25	39.8229
12091	3685.3368	3561.3368	8.5258	-0.0109	72.9377	124.6841	-999.25	9.2906	8.7697	11.1349	18.6121	1.55	2.6272	-999.25	41.2642
12091.5	3685.4892	3561.4892	8.5273	-0.008	72.8022	123.5718	-999.25	9.4201	8.7596	11.4682	18.7933	1.5177	2.6323	-999.25	42.3932
12092	3685.6416	3561.6416	8.5345	-0.0056	73.6032	119.7369	-999.25	9.575	9.0221	10.5071	18.9962	1.5397	2.6321	-999.25	42.7957
12092.5	3685.794	3561.794	8.5487	-0.006	77.0287	116.1304	-999.25	9.6018	8.9678	8.8709	18.4957	1.5126	2.6176	-999.25	42.0916
12093	3685.9464	3561.9464	8.5742	-0.0092	83.5861	115.1225	-999.25	9.4319	8.73	8.1279	17.9906	1.4776	2.5459	-999.25	41.2642
12093.5	3686.0988	3562.0988	8.6228	-0.0138	92.8286	115.5792	-999.25	8.7608	7.999	7.5262	18.3644	1.4508	2.3737	-999.25	40.7511
12094	3686.2512	3562.2512	8.7093	-0.0124	97.9258	115.6744	-999.25	7.4374	7.0464	2.5454	20.0962	1.4641	2.0956	-999.25	40.7634
12094.5	3686.4036	3562.4036	8.9273	0.0096	84.062	114.3789	-999.25	6.1875	6.1157	0.2017	22.4206	1.5136	2.12	-999.25	41.4372
12095	3686.556	3562.556	9.2334	0.1046	78.8829	110.6696	-999.25	5.5905	5.5095	0.2158	23.5957	1.5878	2.2757	-999.25	42.5699
12095.5	3686.7084	3562.7084	9.3914	0.185	76.158	104.6148	-999.25	5.6661	5.506	0.3019	22.8638	1.7326	2.4503	-999.25	43.7113
12096	3686.8608	3562.8608	9.4873	0.2339	79.3231	98.1145	-999.25	6.5115	5.8679	0.3612	20.5891	2.0822	2.5424	-999.25	44.4643
12096.5	3687.0132	3563.0132	9.5571	0.2438	89.1926	93.7485	-999.25	7.0567	6.5109	0.3517	18.8846	2.1495	2.6032	-999.25	44.632
12097	3687.1656	3563.1656	9.4087	0.2342	99.0143	92.0491	-999.25	6.9964	6.6824	0.3163	17.7591	1.9799	2.6	-999.25	43.5824
12097.5	3687.318	3563.318	9.122	0.0989	102.4866	92.2842	-999.25	6.0366	5.9365	2.7923	16.6056	1.6139	2.2868	-999.25	42.125
12098	3687.4704	3563.4704	8.8639	0.0504	93.6022	93.7953	-999.25	4.4697	4.073	0.641	32.4421	1.2787	1.969	-999.25	40.8282
12098.5	3687.6228	3563.6228	8.7485	0.0084	78.6855	96.549	-999.25	3.4122	3.1583	0.2128	43.2898	1.1848	2.0497	-999.25	40.6385
12099	3687.7752	3563.7752	8.7728	0.0078	71.8135	103.2399	-999.25	2.799	2.7421	0.1988	45.098	1.2604	2.1303	-999.25	42.106
12099.5	3687.9276	3563.9276	9.214	0.0184	71.0022	112.965	-999.25	2.588	2.6083	0.2001	41.1391	1.3914	2.2111	-999.25	43.8561
12100	3688.08	3564.08	10.0641	0.0229	69.6326	118.9944	-999.25	2.8533	2.8001	0.2008	32.9927	1.5171	2.4437	-999.25	44.5992
12100.5	3688.2324	3564.2324	9.5246	0.0217	68.5506	120.9421	-999.25	3.6334	3.4702	0.2014	23.2318	1.5586	2.5658	-999.25	43.7919
12101	3688.3848	3564.3848	9.0544	0.0146	69.561	118.9418	-999.25	4.587	4.3723	0.2913	18.9689	1.5125	2.6447	-999.25	43.2073
12101.5	3688.5372	3564.5372	8.7333	0.0069	72.5938	115.4885	-999.25	5.7941	5.2851	6.7109	17.5509	1.482	2.6441	-999.25	43.8559
12102	3688.6896	3564.6896	8.6348	0.001	76.1766	114.8261	-999.25	6.7937	6.2157	7.7036	16.6735	1.5069	2.6427	-999.25	44.109
12102.5	3688.842	3564.842	8.6191	-0.0038	79.6355	118.9426	-999.25	7.2812	6.8781	9.4669	17.1942	1.5768	2.6335	-999.25	43.748
12103	3688.9944	3564.9944	8.5993	-0.0072	82.8263	125.3123	-999.25	7.3874	7.0183	11.2809	19.394	1.6218	2.6151	-999.25	42.8864
12103.5	3689.1468	3565.1468	8.5797	-0.0084	84.0416	128.8704	-999.25	7.2607	6.8252	9.7361	21.3084	1.5859	2.5852	-999.25	41.5025
12104	3689.2992	3565.2992	8.5709	-0.0058	82.2455	130.7704	-999.25	6.9858	6.4815	8.1878	22.7004	1.5515	2.5744	-999.25	41.6399
12104.5	3689.4516	3565.4516	8.5762	0.0006	79.377	130.0367	-999.25	6.4891	6.1462	8.2124	23.6848	1.5008	2.5945	-999.25	42.8572
12105	3689.604	3565.604	8.599	0.0087	77.6998	127.5948	-999.25	5.9284	5.4228	3.6295	24.2491	1.4709	2.6243	-999.25	43.546
12105.5	3689.7564	3565.7564	8.6262	0.0182	77.7979	124.5587	-999.25	5.4107	5.0272	0.6853	23.913	1.4706	2.6418	-999.25	42.4809
12106	3689.9088	3565.9088	8.642	0.0249	78.7507	121.3242	-999.25	5.0374	4.8819	0.4008	20.8905	1.4845	2.6498	-999.25	41.2607
12106.5	3690.0612	3566.0612	8.6495	0.0262	79.4374	118.3238	-999.25	4.8333	5.1411	0.4125	17.8318	1.4776	2.647	-999.25	40.0481
12107	3690.2136	3566.2136	8.64	0.0223	79.4872	115.5187	-999.25	5.0354	5.431	5.8834	16.0976	1.4523	2.6315	-999.25	39.4182
12107.5	3690.366	3566.366	8.6271	0.0162	78.4728	112.9694	-999.25	5.286	5.6204	6.6484	15.7715	1.422	2.6105	-999.25	40.0148
12108	3690.5184	3566.5184	8.6101	0.0188	76.5015	110.8832	-999.25	5.3972	5.5532	6.6849	17.1555	1.4099	2.5955	-999.25	41.4244
12108.5	3690.6708	3566.6708	8.5867	0.0378	74.6851	109.5407	-999.25	5.2888	5.3393	1.1999	19.1205	1.4048	2.5801	-999.25	43.0052
12109	3690.8232	3566.8232	8.5635	0.0479	73.7476	108.745	-999.25	5.2412	5.2495	0.3819	20.4682	1.3745	2.5612	-999.25	43.7531
12109.5	3690.9756	3566.9756	8.5408	0.0451	73.9893	108.509	-999.25	5.5104	5.4944	6.9602	19.9873	1.354	2.5462	-999.25	43.1192
12110	3691.128	3567.128	8.5187	0.0249	74.7488	108.3074	-999.25	5.9734	5.9874	13.0209	18.0442	1.3963	2.5533	-999.25	41.6583
12110.5	3691.2804	3567.2804	8.5009	0.0055	74.9926	111.9893	-999.25	6.3111	6.4669	11.2235	15.8196	1.4615	2.5924	-999.25	39.3701
12111	3691.4328	3567.4328	8.4831	-0.0029	74.6331	121.2983	-999.25	6.1714	6.4007	7.6969	15.1545	1.5835	2.6142	-999.25	38.0579
12111.5	3691.5852	3567.5852	8.4611	0.006	73.9775	127.7526	-999.25	5.9181	5.9881	6.4841	16.0576	1.6644	2.629	-999.25	39.1104
12112	3691.7376	3567.7376	8.4384	0.0132	73.2555	130.313	-999.25	5.8638	5.7326	5.9439	17.26	1.723	2.6373	-999.25	41.1335
12112.5	3691.89	3567.89	8.4175	0.0146	72.5794	131.3104	-999.25	6.2992	5.8694	6.3503	18.4398	1.7278	2.6381	-999.25	43.4452
12113	3692.0424	3568.0424	8.3982	0.0083	72.0182	131.2738	-999.25	7.0096	6.2746	7.3958	19.1165	1.6841	2.6355	-999.25	44.5625
12113.5	3692.1948	3568.1948	8.3792	0.0022	71.5932	123.478	-999.25	7.5948	6.7901	7.7396	18.8749	1.6356	2.6379	-999.25	43.2753
12114	3692.3472	3568.3472	8.3612	-0.003	71.3468	111.0848	-999.25	7.8713	7.3528	9.3511	18.1238	1.5982	2.6447	-999.25	41.5241
12114.5	3692.4996	3568.4996	8.3444	-0.0056	71.3676	105.647	-999.25	8.207	7.687	9.2987	17.4362	1.5859	2.6472	-999.25	39.9192
12115	3692.652	3568.652	8.3327	-0.0067	71.9366	103.2339	-999.25	8.5448	8.1238	8.6244	17.3359	1.5839	2.6468	-999.25	39.2791
12115.5	3692.8044	3568.8044	8.3213	-0.0038	73.854	103.2941	-999.25	11.3518	8.9698	10.0602	17.4226	1.5758	2.644	-999.25	41.0887
12116	3692.9568	3568.9568	8.3129	0.0005	77.0055	104.0455	-999.25	12.9707	9.4363	13.5708	16.9512	1.5528	2.638	-999.25	43.5237
12116.5	3693.1092	3569.1092	8.3052	0.0029	80.2091	105.5986	-999.25	12.0739	9.1002	12.211	16.1724	1.5277	2.6325	-999.25	43.0838
12117	3693.2616	3569.2616	8.3048	0.0029	82.4552	109.4161	-999.25	10.315	8.3483	10.9268	15.6156	1.5322	2.6339	-999.25	41.0847
12117.5	3693.414	3569.414	8.3065	0.0012	82.6533	114.1987	-999.25	8.9663	7.5953	10.7715	16.3272	1.5779	2.6315	-999.25	39.0234
12118	3693.5664	3569.5664	8.3178	0.0008	80.9822	117.0496	-999.25	8.0889	7.2124	11.3652	18.8152	1.6014	2.6146	-999.25	37.3725
12118.5	3693.7188	3569.7188	8.3331	0.0037	78.8229	118.2485	-999.25	7.7035	7.2422	10.6353	21.3585	1.5988	2.5875	-999.25	36.6319
12119	3693.8712	3569.8712	8.3536	0.0043	77.0562	117.743	-999.25	7.6182	6.9458	10.4134	22.5757	1.5592	2.5653	-999.25	37.489
12119.5	3694.0236	3570.0236	8.3816	0.0016	76.062	115.0067	-999.25	7.1333	6.426	8.7657	21.4715	1.5358	2.5482	-999.25	39.7138
12120	3694.176	3570.176	8.4289	0.0057	75.7533	112.3256	-999.25	6.4144	5.8797	6.9048	18.9418	1.5311	2.5403	-999.25	41.77
12120.5	3694.3284	3570.3284	8.4723	0.0116	75.8829	111.1942	-999.25	5.8209	5.4517	6.2379	16.9561	1.4959	2.5465	-999.25	42.9959
12121	3694.4808	3570.4808	8.5036	0.0074	76.1853	111.3206	-999.25	5.4101	5.1825	6.5633	16.239	1.4443	2.5883	-999.25	43.7763
12121.5	3694.6332	3570.6332	8.5112	-0.0016	76.1493	112.4057	-999.25	5.24	5.0972	6.7215	16.3862	1.4157	2.6092	-999.25	44.2097
12122	3694.7856	3570.7856	8.4986	-0.0086	75.8256	114.2042	-999.25	5.1644	5.1418	6.662	16.9779	1.3888	2.6221	-999.25	44.2611
12122.5	3694.938	3570.938	8.4719	-0.0121	75.6766	116.186	-999.25	5.1919	5.2375	6.8701	17.7426	1.3837	2.6306	-999.25	44.0866
12123	3695.0904	3571.0904	8.4418	-0.0082	75.6826	117.1202	-999.25	5.3375	5.4329	7.4861	18.5218	1.4147	2.6324	-999.25	43.5145
12123.5	3695.2428	3571.2428	8.4071	-0.0064	75.4992	116.9599	-999.25	5.5423	5.6006	7.7268	19.0104	1.4781	2.6296	-999.25	43.0699
12124	3695.3952	3571.3952	8.3676	-0.009	74.827	117.059	-999.25	5.781	5.6919	7.0679	19.3292	1.542	2.6261	-999.25	43.3581
12124.5	3695.5476	3571.5476	8.3368	-0.0134	73.7557	119.2516	-999.25	5.9849	5.721	7.0773	19.8451	1.5832	2.6301	-999.25	44.5479
12125	3695.7	3571.7	8.3104	-0.0119	72.7333	123.5991	-999.25	6.1564	5.8068	7.982	20.5518	1.589	2.6383	-999.25	45.8909
12125.5	3695.8524	3571.8524	8.2985	-0.0071	72.0674	127.0905	-999.25	6.6277	6.1818	8.3462	21.1194	1.5623	2.6308	-999.25	47.4026
12126	3696.0048	3572.0048	8.2896	-0.0044	71.7332	127.7109	-999.25	7.7019	6.9889	8.0253	21.1087	1.5534	2.6113	-999.25	48.9086
12126.5	3696.1572	3572.1572	8.2826	-0.0045	71.6832	120.5494	-999.25	9.0609	7.9015	9.647	20.2269	1.575	2.5942	-999.25	50.9627
12127	3696.3096	3572.3096	8.2756	-0.0074	71.9401	108.7601	-999.25	9.6871	8.4942	11.6316	18.4633	1.5769	2.5874	-999.25	53.3276
12127.5	3696.462	3572.462	8.2677	-0.0094	72.3315	101.8715	-999.25	9.8603	8.4481	8.3018	16.3795	1.4863	2.5661	-999.25	53.9304
12128	3696.6144	3572.6144	8.2547	-0.0055	72.6497	100.1384	-999.25	9.4471	8.2549	7.1599	15.2024	1.3971	2.5337	-999.25	54.9942
12128.5	3696.7668	3572.7668	8.2363	0.0014	72.8265	110.1844	-999.25	8.8499	7.922	6.9546	15.3252	1.3456	2.507	-999.25	57.4849
12129	3696.9192	3572.9192	8.2137	0.0074	72.8226	123.22	-999.25	8.1737	7.2271	5.1858	16.1977	1.3216	2.4875	-999.25	59.8329
12129.5	3697.0716	3573.0716	8.184	0.011	72.6668	127.423	-999.25	8.0279	6.6046	3.4	17.2812	1.3851	2.4768	-999.25	61.4459
12130	3697.224	3573.224	8.1543	0.0102	72.374	127.0267	-999.25	7.9149	6.0627	3.4575	18.3052	1.5303	2.4839	-999.25	61.4061
12130.5	3697.3764	3573.3764	8.1251	0.0182	71.7783	114.1693	-999.25	7.3434	5.7197	4.0957	19.0209	1.6422	2.5012	-999.25	60.1342
12131	3697.5288	3573.5288	8.0945	0.0286	70.8931	94.9749	-999.25	6.5451	5.5814	4.6277	19.2312	1.6531	2.5168	-999.25	60.3167
12131.5	3697.6812	3573.6812	8.0592	0.0374	69.9896	83.2756	-999.25	5.9816	5.267	5.8316	18.7324	1.5675	2.5269	-999.25	63.2232
12132	3697.8336	3573.8336	8.0012	0.0424	69.1752	76.1387	-999.25	5.6535	4.8145	4.7985	17.5993	1.5041	2.5299	-999.25	66.6876
12132.5	3697.986	3573.986	7.9408	0.0454	68.5214	72.5892	-999.25	5.5583	4.4493	3.1742	16.1347	1.4467	2.5236	-999.25	68.5089
12133	3698.1384	3574.1384	7.8523	0.0455	68.2056	71.2104	-999.25	5.8275	4.3484	2.7111	14.839	1.4017	2.522	-999.25	69.1115
12133.5	3698.2908	3574.2908	7.7936	0.042	68.3989	71.3046	-999.25	6.3278	4.5864	2.8496	13.856	1.3774	2.5353	-999.25	68.5991
12134	3698.4432	3574.4432	7.7639	0.0397	69.0484	71.6935	-999.25	6.7561	4.9659	3.8007	13.169	1.3538	2.5503	-999.25	67.5256
12134.5	3698.5956	3574.5956	7.7508	0.0429	69.6598	70.7108	-999.25	6.9788	5.1538	4.3629	12.8685	1.3163	2.5462	-999.25	68.689
12135	3698.748	3574.748	7.7442	0.0473	69.8672	68.8155	-999.25	6.945	5.0803	4.7847	12.9918	1.2853	2.5314	-999.25	71.1984
12135.5	3698.9004	3574.9004	7.7382	0.0442	69.8319	68.2428	-999.25	6.6397	4.8801	4.7965	13.3534	1.2705	2.5184	-999.25	71.0424
12136	3699.0528	3575.0528	7.7378	0.0334	69.7715	68.9036	-999.25	6.3141	4.7363	4.0009	13.6828	1.2677	2.5076	-999.25	70.0991
12136.5	3699.2052	3575.2052	7.7344	0.0214	69.7821	70.7281	-999.25	6.1095	4.6952	3.5254	13.8278	1.2678	2.5065	-999.25	68.9813
12137	3699.3576	3575.3576	7.7272	0.015	69.9112	73.0396	-999.25	6.0514	4.703	3.7657	13.6212	1.2812	2.5256	-999.25	69.1017
12137.5	3699.51	3575.51	7.7193	0.0218	70.1978	73.6407	-999.25	6.0304	4.6827	3.1977	13.3657	1.2939	2.541	-999.25	70.9489
12138	3699.6624	3575.6624	7.7112	0.0373	70.6183	72.5352	-999.25	5.8769	4.5945	3.437	13.4489	1.2877	2.5497	-999.25	72.108
12138.5	3699.8148	3575.8148	7.7035	0.0529	70.998	74.589	-999.25	5.6706	4.5104	4.6613	13.8129	1.2693	2.5488	-999.25	71.4268
12139	3699.9672	3575.9672	7.7007	0.0598	71.2544	83.5419	-999.25	5.5039	4.5071	4.4448	14.1029	1.2532	2.5389	-999.25	69.4752
12139.5	3700.1196	3576.1196	7.7025	0.0557	71.4413	96.2477	-999.25	5.5898	4.5731	3.5014	13.9054	1.2552	2.5319	-999.25	67.4134
12140	3700.272	3576.272	7.7107	0.0469	71.5913	114.6838	-999.25	6.072	4.8649	2.9257	13.3484	1.298	2.5395	-999.25	65.681
12140.5	3700.4244	3576.4244	7.7245	0.0446	71.7079	129.8088	-999.25	6.7487	5.3718	3.5159	13.133	1.3544	2.5596	-999.25	64.6132
12141	3700.5768	3576.5768	7.7515	0.06	71.7505	129.4957	-999.25	7.3671	5.9103	5.5118	13.8997	1.4103	2.6084	-999.25	65.0524
12141.5	3700.7292	3576.7292	7.8406	0.0737	71.6821	125.2197	-999.25	7.5956	6.257	7.2511	15.0181	1.4676	2.6601	-999.25	65.8093
12142	3700.8816	3576.8816	7.97	0.0816	71.5476	122.7762	-999.25	8.0592	6.5517	7.4005	15.9362	1.5062	2.665	-999.25	65.0306
12142.5	3701.034	3577.034	8.1007	0.0733	71.4067	122.5603	-999.25	8.4802	6.7623	7.2742	16.6341	1.5166	2.6525	-999.25	63.7788
12143	3701.1864	3577.1864	8.1753	0.0458	71.3466	123.5565	-999.25	8.8026	6.8026	8.5457	16.8624	1.5134	2.6383	-999.25	62.7234
12143.5	3701.3388	3577.3388	8.2155	0.0257	71.4741	122.697	-999.25	8.9855	6.7056	9.4092	17.2209	1.5217	2.6244	-999.25	61.9906
12144	3701.4912	3577.4912	8.2301	0.0118	71.7724	118.4646	-999.25	8.9213	6.8475	9.1476	17.8969	1.5355	2.6172	-999.25	62.4979
12144.5	3701.6436	3577.6436	8.2359	0.0059	71.9491	112.9977	-999.25	9.0001	7.0943	8.9075	18.1289	1.5439	2.6142	-999.25	63.3889
12145	3701.796	3577.796	8.2357	0.0059	71.7163	108.2056	-999.25	9.2607	7.7751	9.8646	17.9438	1.5331	2.6073	-999.25	64.1913
12145.5	3701.9484	3577.9484	8.2142	0.0093	71.1118	103.9276	-999.25	9.8702	8.5264	11.5375	17.9883	1.5258	2.5987	-999.25	64.7866
12146	3702.1008	3578.1008	8.1984	0.0084	70.8979	98.0745	-999.25	10.3852	9.057	10.3573	17.997	1.5318	2.5935	-999.25	64.6073
12146.5	3702.2532	3578.2532	8.1806	0.0103	71.8905	91.7993	-999.25	10.7566	9.3546	9.0018	17.3598	1.5303	2.5976	-999.25	63.7097
12147	3702.4056	3578.4056	8.1558	0.0166	73.6208	88.004	-999.25	10.7962	9.2815	10.6433	16.2857	1.5067	2.5996	-999.25	62.5703
12147.5	3702.558	3578.558	8.1133	0.0218	74.3657	87.6167	-999.25	10.998	8.9288	10.2496	15.6471	1.4651	2.5904	-999.25	61.8799
12148	3702.7104	3578.7104	8.0527	0.0183	73.3799	89.9816	-999.25	11.7289	8.8216	8.8686	16.3333	1.4123	2.5807	-999.25	63.3116
12148.5	3702.8628	3578.8628	7.984	0.0112	71.8697	91.0571	-999.25	12.065	9.3165	11.0162	17.655	1.3686	2.5678	-999.25	65.3459
12149	3703.0152	3579.0152	7.9142	0.0075	70.5436	84.7676	-999.25	11.8135	9.7616	10.8751	18.096	1.342	2.5332	-999.25	66.9909
12149.5	3703.1676	3579.1676	7.8627	0.0135	69.3769	74.3195	-999.25	10.532	9.764	11.8297	16.7974	1.3675	2.5054	-999.25	67.5557
12150	3703.32	3579.32	7.8259	0.0203	68.6719	67.316	-999.25	8.932	8.6944	10.5344	14.5843	1.4032	2.4909	-999.25	68.4191
12150.5	3703.4724	3579.4724	7.7974	0.0246	68.4656	67.321	-999.25	7.6317	6.5977	3.4779	13.5106	1.4013	2.4867	-999.25	67.8336
12151	3703.6248	3579.6248	7.774	0.0242	68.5544	73.7062	-999.25	6.7728	5.5556	2.7197	13.465	1.3592	2.5017	-999.25	68.1338
12151.5	3703.7772	3579.7772	7.7527	0.021	68.7643	77.711	-999.25	6.3562	4.9771	2.7207	13.4712	1.3183	2.5232	-999.25	70.3036
12152	3703.9296	3579.9296	7.7378	0.0205	68.9246	78.6374	-999.25	6.5838	5.1023	7.0128	13.1452	1.2976	2.5347	-999.25	72.5518
12152.5	3704.082	3580.082	7.7276	0.0225	68.8603	78.2708	-999.25	6.9828	5.44	7.2245	12.7879	1.3088	2.5377	-999.25	73.0746
12153	3704.2344	3580.2344	7.7203	0.0202	68.5843	79.786	-999.25	7.0795	5.376	4.2039	12.5775	1.3367	2.5358	-999.25	72.2584
12153.5	3704.3868	3580.3868	7.7134	0.0189	68.2813	85.3576	-999.25	6.8535	5.0896	4.4989	12.6045	1.3584	2.5359	-999.25	71.5338
12154	3704.5392	3580.5392	7.7067	0.0216	68.0904	92.389	-999.25	6.5828	5.0231	3.2245	12.7609	1.373	2.5355	-999.25	71.6068
12154.5	3704.6916	3580.6916	7.7042	0.0247	68.1424	97.6324	-999.25	6.6563	5.2038	3.5736	12.8868	1.3631	2.5319	-999.25	72.9385
12155	3704.844	3580.844	7.702	0.023	68.4234	95.2281	-999.25	7.0537	5.3337	3.5245	12.9383	1.3443	2.5232	-999.25	74.5578
12155.5	3704.9964	3580.9964	7.7016	0.0192	68.8002	84.8827	-999.25	7.3589	5.3009	4.3424	12.9129	1.3365	2.5139	-999.25	75.7655
12156	3705.1488	3581.1488	7.6975	0.0167	69.0881	73.6786	-999.25	7.3046	5.0497	5.1206	12.7767	1.3622	2.5138	-999.25	76.2166
12156.5	3705.3012	3581.3012	7.6895	0.0206	69.0419	60.7581	-999.25	6.9439	4.7123	4.2648	12.4032	1.3907	2.5278	-999.25	76.2311
12157	3705.4536	3581.4536	7.6782	0.0577	68.7335	51.2455	-999.25	6.5439	4.4836	5.2035	11.5777	1.3913	2.5327	-999.25	76.219
12157.5	3705.606	3581.606	7.6695	0.0832	68.5135	47.8914	-999.25	6.1676	4.2458	3.4223	10.4824	1.3651	2.54	-999.25	76.9345
12158	3705.7584	3581.7584	7.6638	0.0845	68.4938	47.4844	-999.25	5.8924	4.0638	2.4461	9.6446	1.3359	2.5453	-999.25	78.0565
12158.5	3705.9108	3581.9108	7.6634	0.0696	68.0534	56.3716	-999.25	6.0191	4.102	2.2962	9.1188	1.3126	2.5425	-999.25	79.2211
12159	3706.0632	3582.0632	7.6636	0.0599	66.9789	83.1608	-999.25	6.1987	4.2515	3.1707	9.1044	1.3209	2.5527	-999.25	80.5699
12159.5	3706.2156	3582.2156	7.6654	0.058	65.8752	108.968	-999.25	5.9992	4.2404	2.8703	9.5532	1.3504	2.573	-999.25	81.3438
12160	3706.368	3582.368	7.6661	0.0641	65.9067	113.5193	-999.25	5.7446	4.1175	2.4798	10.3751	1.3809	2.576	-999.25	81.565
12160.5	3706.5204	3582.5204	7.6657	0.0624	67.9324	101.2286	-999.25	5.6485	4.2198	1.7743	11.3092	1.3947	2.566	-999.25	81.1955
12161	3706.6728	3582.6728	7.6691	0.0522	70.8671	83.1476	-999.25	5.6301	4.4166	1.8025	12.0487	1.4054	2.5546	-999.25	80.0829
12161.5	3706.8252	3582.8252	7.6764	0.044	73.2358	75.4261	-999.25	5.9127	4.7406	2.1374	12.127	1.4671	2.5559	-999.25	78.314
12162	3706.9776	3582.9776	7.6855	0.0373	74.8368	72.6238	-999.25	6.1755	4.8773	2.504	11.2851	1.5335	2.5658	-999.25	76.4329
12162.5	3707.13	3583.13	7.6967	0.0308	75.9693	70.9373	-999.25	6.234	4.7504	2.5528	10.2453	1.5482	2.5698	-999.25	74.5929
12163	3707.2824	3583.2824	7.709	0.0311	76.7286	74.3587	-999.25	5.9801	4.5211	2.7402	9.9947	1.4962	2.5647	-999.25	73.1894
12163.5	3707.4348	3583.4348	7.7565	0.0407	77.2618	87.2535	-999.25	5.6217	4.3508	2.8774	10.6351	1.4823	2.5683	-999.25	72.7487
12164	3707.5872	3583.5872	7.8208	0.0487	77.231	103.2535	-999.25	5.5848	4.2423	2.7507	12.4522	1.5384	2.5861	-999.25	73.362
12164.5	3707.7396	3583.7396	7.9387	0.05	75.9052	115.4621	-999.25	5.9033	4.3242	4.2735	15.4573	1.5911	2.6117	-999.25	73.6348
12165	3707.892	3583.892	8.0975	0.0398	73.9138	121.621	-999.25	6.5225	4.9033	7.224	18.5353	1.5861	2.6258	-999.25	73.2702
12165.5	3708.0444	3584.0444	8.2057	0.0294	72.3892	120.1267	-999.25	7.718	6.0657	7.7399	19.9897	1.5331	2.6361	-999.25	72.2126
12166	3708.1968	3584.1968	8.2695	0.0208	71.4777	113.4558	-999.25	8.7131	7.0903	7.8464	19.3131	1.4841	2.6406	-999.25	69.9232
12166.5	3708.3492	3584.3492	8.3137	0.015	70.9858	107.4058	-999.25	9.2176	7.8657	9.106	17.6218	1.4521	2.6425	-999.25	66.5067
12167	3708.5016	3584.5016	8.3331	0.0108	70.6521	104.5616	-999.25	9.5453	8.4245	9.9803	16.4018	1.4627	2.6435	-999.25	64.0242
12167.5	3708.654	3584.654	8.3472	0.0078	70.33	103.8914	-999.25	9.5178	8.7503	10.449	15.5856	1.4847	2.6392	-999.25	61.6917
12168	3708.8064	3584.8064	8.351	0.0062	70.0607	103.4437	-999.25	9.2057	8.8377	10.5179	15.2498	1.4723	2.634	-999.25	59.8416
